ts,profile,symbol,side,signal_id,signal_ts,strategy_name,valid,entry_valid,add_valid,decision,block_reason,score,rs30,rs60,ema50,ema100,ema1d,ema2d,ema25d,ema50d,btc_return_30m,volatility,budget_multiplier,ladder_multiplier,macro_regime,external_valid,external_stale,external_spread_bps,planned_budget,planned_orders,planned_notional,placed_orders,filled_notional,realized_pnl_quote
1779691803,long,XLM/USDT:USDT,long,long:XLM/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02316193,0.00540025,0.00358108,0.148857973942,0.148646897774,,,0.153651031797,0.158282385874,0.00218699,0.00059622,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691803,long,SSV/USDT:USDT,long,long:SSV/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02023710,-0.00218699,-0.00463325,2.619487333371,2.618673177789,,,2.688298977960,2.630464313379,0.00218699,0.00108469,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691803,long,LPT/USDT:USDT,long,long:LPT/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00533949,-0.00218699,-0.00044037,2.038000000000,2.038000000000,,,2.105637222309,2.116730473915,0.00218699,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691804,long,ENA/USDT:USDT,long,long:ENA/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00951845,-0.00048707,-0.00422977,0.100008321396,0.099912283453,,,0.107476763408,0.105883342988,0.00218699,0.00076000,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691804,long,ONDO/USDT:USDT,long,long:ONDO/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09300408,-0.00492234,-0.00975545,0.438717438595,0.439352282738,,,0.371128866769,0.337160938755,0.00218699,0.00129244,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691805,long,AAVE/USDT:USDT,long,long:AAVE/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02652656,0.00049848,0.00072784,86.339295043456,86.256189653299,,,91.006774868178,93.215167099400,0.00218699,0.00049090,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691805,long,UNI/USDT:USDT,long,long:UNI/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00583114,-0.00004481,0.00038074,3.404917212292,3.401147710993,,,3.481835576296,3.445535412937,0.00218699,0.00077207,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691805,long,LDO/USDT:USDT,long,long:LDO/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00236443,0.00243463,-0.00101658,0.346172760802,0.345901604640,,,0.363750893255,0.361969205530,0.00218699,0.00076132,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691805,long,ZRO/USDT:USDT,long,long:ZRO/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09645800,0.00244670,0.00054533,1.316930854422,1.315432612362,,,1.398186050755,1.523440456381,0.00218699,0.00116527,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691805,long,ORCA/USDT:USDT,long,long:ORCA/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691808,long,DYDX/USDT:USDT,long,long:DYDX/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05464724,0.00115638,0.00089563,0.149424383699,0.149075853911,,,0.147220957784,0.139015497586,0.00218699,0.00102965,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691808,long,COMP/USDT:USDT,long,long:COMP/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00861816,-0.00168861,-0.00441850,20.076105731660,20.090484701688,,,21.831645937978,21.468260416477,0.00218699,0.00103809,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691808,long,AXS/USDT:USDT,long,long:AXS/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,-0.00200725,0.00118133,-0.00302369,1.158773690840,1.159085094243,,,1.228371167907,1.224907332939,0.00218699,0.00075145,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691808,long,SAND/USDT:USDT,long,long:SAND/USDT:USDT:1779691680000:ema_pullback,1779691680000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01452225,0.00217570,0.00209637,0.071285915461,0.071180387342,,,0.073853105775,0.074950844186,0.00218699,0.00058553,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,SOL/USDT:USDT,long,long:SOL/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00530419,0.00050099,-0.00076330,85.842050615722,85.785932913178,,,86.763449367504,86.352956038988,0.00213825,0.00047844,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,BNB/USDT:USDT,long,long:BNB/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,1,1,entry_gate_checked,entry_score_below_min;score=0.016112;raw_score=0.016112;external_bonus=0.000000;min=0.025000,0.01611228,0.00022579,0.00076332,660.077927958503,659.683229086494,,,646.430563843720,637.896561284983,0.00213825,0.00032758,1.00000000,1.00000000,neutral,0,0,-9.55979596,,0,,0,,
1779691847,long,AVAX/USDT:USDT,long,long:AVAX/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00576739,0.00168215,0.00149571,9.290351264350,9.276088759798,,,9.367868280219,9.326550824355,0.00213825,0.00058894,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,LINK/USDT:USDT,long,long:LINK/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01416730,-0.00051697,-0.00089006,9.499458373886,9.490972930324,,,9.649916783854,9.502321628512,0.00213825,0.00060201,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,DOT/USDT:USDT,long,long:DOT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,-0.00178022,0.00372873,-0.00020612,1.259616813275,1.258611791739,,,1.273204872674,1.270651809673,0.00213825,0.00075621,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,BCH/USDT:USDT,long,long:BCH/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.06318346,-0.00025442,0.00229127,350.076352048514,349.442392630083,,,403.742349104350,423.356743538723,0.00213825,0.00053136,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,ETC/USDT:USDT,long,long:ETC/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01710863,0.00010112,-0.00094276,8.973952904592,8.965166238775,,,8.941355856942,8.787865851733,0.00213825,0.00055083,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,TON/USDT:USDT,long,long:TON/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.07349728,-0.00600908,-0.01515814,1.812142292057,1.810498893073,,,1.884672810033,1.729606938994,0.00213825,0.00142882,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,APT/USDT:USDT,long,long:APT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01152541,0.00361100,0.00151370,0.956270920975,0.954478062450,,,0.975184748107,0.965001955714,0.00213825,0.00086854,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,OP/USDT:USDT,long,long:OP/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02626610,0.00021562,-0.00114763,0.127392888676,0.127235589795,,,0.132226151038,0.128259266234,0.00213825,0.00090788,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,NEAR/USDT:USDT,long,long:NEAR/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.10451685,0.00121746,0.00973686,2.382200329912,2.378254958749,,,1.722456908455,1.553208440173,0.00213825,0.00176326,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691847,long,SEI/USDT:USDT,long,long:SEI/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02672680,0.00157833,0.00092692,0.061847122974,0.061738924342,,,0.061952363704,0.060317160249,0.00213825,0.00087330,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691848,long,FIL/USDT:USDT,long,long:FIL/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02111517,0.00096574,-0.00139676,0.966759812962,0.965596758350,,,0.989507113043,0.965390080371,0.00213825,0.00064560,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691848,long,ATOM/USDT:USDT,long,long:ATOM/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05465340,0.01362321,0.01828982,2.154383207494,2.138887273841,,,1.993560124050,1.924671403223,0.00213825,0.00138075,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691848,long,ALGO/USDT:USDT,long,long:ALGO/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.03583374,0.00834861,0.00801643,0.114279939264,0.113875887217,,,0.114097898435,0.110879538619,0.00213825,0.00109492,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691848,long,POL/USDT:USDT,long,long:POL/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00244521,0.00212988,0.00313648,0.091268257795,0.091147398290,,,0.092649471321,0.092781727068,0.00213825,0.00053100,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691849,long,ICP/USDT:USDT,long,long:ICP/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,averaging_checked,drawdown_below_threshold,0.02733156,0.00405852,0.00350424,2.579693268835,2.574482903910,,,2.662145706945,2.603268020156,0.00213825,0.00106072,1.00000000,1.00000000,neutral,0,0,-3.85728062,,0,,0,,
1779691850,long,GRT/USDT:USDT,long,long:GRT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,averaging_checked,ema_max_averaging_stages_reached,0.01687092,-0.00175939,0.00343083,0.026377350705,0.026322322309,,,0.025864173760,0.025477224943,0.00213825,0.00128156,1.00000000,1.00000000,neutral,0,0,-13.22751323,,0,,0,,
1779691850,long,TIA/USDT:USDT,long,long:TIA/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05182579,0.00315460,-0.00471556,0.434904878881,0.433712847323,,,0.403464425567,0.380602353588,0.00213825,0.00176185,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691850,long,HBAR/USDT:USDT,long,long:HBAR/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00207225,0.00055475,0.00030833,0.089143049073,0.089065500365,,,0.090028967916,0.089935532365,0.00213825,0.00057797,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691850,long,KAS/USDT:USDT,long,long:KAS/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00560885,0.00234674,-0.00185477,0.033476753660,0.033478826504,,,0.034578401171,0.034234162227,0.00213825,0.00082241,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691850,long,XLM/USDT:USDT,long,long:XLM/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02191417,0.00665405,0.00472722,0.148889033788,0.148666761185,,,0.153651031797,0.158282385874,0.00213825,0.00060802,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691850,long,SSV/USDT:USDT,long,long:SSV/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02021992,-0.00137401,-0.00493742,2.619429006572,2.618659847535,,,2.688298977960,2.630464313379,0.00213825,0.00108313,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691850,long,LPT/USDT:USDT,long,long:LPT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00533949,-0.00213825,-0.00036424,2.038000000000,2.038000000000,,,2.105637222309,2.116730473915,0.00213825,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691851,long,ENA/USDT:USDT,long,long:ENA/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00952911,0.00246176,-0.00295491,0.100017014675,0.099918574870,,,0.107476763408,0.105883342988,0.00213825,0.00078243,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691851,long,ONDO/USDT:USDT,long,long:ONDO/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09295505,-0.00327811,-0.00989893,0.438704990023,0.439333425654,,,0.371128866769,0.337160938755,0.00213825,0.00128969,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691852,long,AAVE/USDT:USDT,long,long:AAVE/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02661961,0.00060533,0.00061888,86.345675629987,86.261057184917,,,91.006774868178,93.215167099400,0.00213825,0.00049080,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691852,long,UNI/USDT:USDT,long,long:UNI/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00604460,0.00100203,0.00057387,3.405222419653,3.401376469191,,,3.481835576296,3.445535412937,0.00213825,0.00077286,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691852,long,LDO/USDT:USDT,long,long:LDO/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00239524,0.00306257,-0.00122842,0.346205201554,0.345923355043,,,0.363750893255,0.361969205530,0.00213825,0.00076032,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691852,long,ZRO/USDT:USDT,long,long:ZRO/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09536043,0.00538659,0.00153063,1.317074742484,1.315534936870,,,1.398186050755,1.523440456381,0.00213825,0.00116995,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691852,long,ZK/USDT:USDT,long,long:ZK/USDT:USDT::ema_pullback,,ema_pullback,0,0,0,order_canceled,breakeven_reprice,,,,,,,,,,,,,,,,,,,0,,0,,
1779691853,long,ZK/USDT:USDT,long,long:ZK/USDT:USDT::ema_pullback,,ema_pullback,0,0,0,exit_ladder_rebuilt,signal_missing,,,,,,,,,,,,,,,,,,,1,36.25070000,1,,
1779691853,long,1INCH/USDT:USDT,long,long:1INCH/USDT:USDT::ema_pullback,,ema_pullback,0,0,0,order_canceled,breakeven_reprice,,,,,,,,,,,,,,,,,,,0,,0,,
1779691853,long,1INCH/USDT:USDT,long,long:1INCH/USDT:USDT::ema_pullback,,ema_pullback,0,0,0,exit_ladder_rebuilt,signal_missing,,,,,,,,,,,,,,,,,,,1,18.72000000,1,,
1779691854,long,CRV/USDT:USDT,long,long:CRV/USDT:USDT::ema_pullback,,ema_pullback,0,0,0,order_canceled,breakeven_reprice,,,,,,,,,,,,,,,,,,,0,,0,,
1779691854,long,CRV/USDT:USDT,long,long:CRV/USDT:USDT::ema_pullback,,ema_pullback,0,0,0,exit_ladder_rebuilt,signal_missing,,,,,,,,,,,,,,,,,,,1,1.70520000,1,,
1779691854,long,ORCA/USDT:USDT,long,long:ORCA/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691857,long,DYDX/USDT:USDT,long,long:DYDX/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05791810,0.00453289,0.00430088,0.149462643162,0.149102074626,,,0.147220957784,0.139015497586,0.00213825,0.00114795,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691857,long,COMP/USDT:USDT,long,long:COMP/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00862644,-0.00064236,-0.00434236,20.075866291203,20.090079064031,,,21.831645937978,21.468260416477,0.00213825,0.00103809,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691857,long,AXS/USDT:USDT,long,long:AXS/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,-0.00197738,0.00235381,-0.00337642,1.158829624533,1.159107171584,,,1.228371167907,1.224907332939,0.00213825,0.00074557,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691857,long,SAND/USDT:USDT,long,long:SAND/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01478608,0.00240753,0.00182189,0.071291840345,0.071185468781,,,0.073853105775,0.074950844186,0.00213825,0.00058486,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,SOL/USDT:USDT,long,long:SOL/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00530419,0.00050099,-0.00076330,85.842050615722,85.785932913178,,,86.763449367504,86.352956038988,0.00213825,0.00047844,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,BNB/USDT:USDT,long,long:BNB/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,1,1,entry_gate_checked,entry_score_below_min;score=0.016112;raw_score=0.016112;external_bonus=0.000000;min=0.025000,0.01611228,0.00022579,0.00076332,660.077927958503,659.683229086494,,,646.430563843720,637.896561284983,0.00213825,0.00032758,1.00000000,1.00000000,neutral,1,0,-9.23567601,,0,,0,,
1779691861,long,AVAX/USDT:USDT,long,long:AVAX/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00576739,0.00168215,0.00149571,9.290351264350,9.276088759798,,,9.367868280219,9.326550824355,0.00213825,0.00058894,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,LINK/USDT:USDT,long,long:LINK/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01416730,-0.00051697,-0.00089006,9.499458373886,9.490972930324,,,9.649916783854,9.502321628512,0.00213825,0.00060201,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,DOT/USDT:USDT,long,long:DOT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,-0.00178022,0.00372873,-0.00020612,1.259616813275,1.258611791739,,,1.273204872674,1.270651809673,0.00213825,0.00075621,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,BCH/USDT:USDT,long,long:BCH/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.06318346,-0.00025442,0.00229127,350.076352048514,349.442392630083,,,403.742349104350,423.356743538723,0.00213825,0.00053136,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,ETC/USDT:USDT,long,long:ETC/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01710863,0.00010112,-0.00094276,8.973952904592,8.965166238775,,,8.941355856942,8.787865851733,0.00213825,0.00055083,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,TON/USDT:USDT,long,long:TON/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.07349728,-0.00600908,-0.01515814,1.812142292057,1.810498893073,,,1.884672810033,1.729606938994,0.00213825,0.00142882,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,APT/USDT:USDT,long,long:APT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01152541,0.00361100,0.00151370,0.956270920975,0.954478062450,,,0.975184748107,0.965001955714,0.00213825,0.00086854,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,OP/USDT:USDT,long,long:OP/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02626610,0.00021562,-0.00114763,0.127392888676,0.127235589795,,,0.132226151038,0.128259266234,0.00213825,0.00090788,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,NEAR/USDT:USDT,long,long:NEAR/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.10451685,0.00121746,0.00973686,2.382200329912,2.378254958749,,,1.722456908455,1.553208440173,0.00213825,0.00176326,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691861,long,SEI/USDT:USDT,long,long:SEI/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02672680,0.00157833,0.00092692,0.061847122974,0.061738924342,,,0.061952363704,0.060317160249,0.00213825,0.00087330,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691862,long,FIL/USDT:USDT,long,long:FIL/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02111517,0.00096574,-0.00139676,0.966759812962,0.965596758350,,,0.989507113043,0.965390080371,0.00213825,0.00064560,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691862,long,ATOM/USDT:USDT,long,long:ATOM/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05465340,0.01362321,0.01828982,2.154383207494,2.138887273841,,,1.993560124050,1.924671403223,0.00213825,0.00138075,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691862,long,ALGO/USDT:USDT,long,long:ALGO/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.03583374,0.00834861,0.00801643,0.114279939264,0.113875887217,,,0.114097898435,0.110879538619,0.00213825,0.00109492,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691862,long,POL/USDT:USDT,long,long:POL/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00244521,0.00212988,0.00313648,0.091268257795,0.091147398290,,,0.092649471321,0.092781727068,0.00213825,0.00053100,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691863,long,ICP/USDT:USDT,long,long:ICP/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,averaging_checked,drawdown_below_threshold,0.02733156,0.00405852,0.00350424,2.579693268835,2.574482903910,,,2.662145706945,2.603268020156,0.00213825,0.00106072,1.00000000,1.00000000,neutral,1,0,-9.64320154,,0,,0,,
1779691864,long,GRT/USDT:USDT,long,long:GRT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,averaging_checked,ema_max_averaging_stages_reached,0.01687092,-0.00175939,0.00343083,0.026377350705,0.026322322309,,,0.025864173760,0.025477224943,0.00213825,0.00128156,1.00000000,1.00000000,neutral,0,0,-15.11715797,,0,,0,,
1779691864,long,TIA/USDT:USDT,long,long:TIA/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05182579,0.00315460,-0.00471556,0.434904878881,0.433712847323,,,0.403464425567,0.380602353588,0.00213825,0.00176185,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691864,long,HBAR/USDT:USDT,long,long:HBAR/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00207225,0.00055475,0.00030833,0.089143049073,0.089065500365,,,0.090028967916,0.089935532365,0.00213825,0.00057797,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691864,long,KAS/USDT:USDT,long,long:KAS/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00560885,0.00234674,-0.00185477,0.033476753660,0.033478826504,,,0.034578401171,0.034234162227,0.00213825,0.00082241,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691864,long,XLM/USDT:USDT,long,long:XLM/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02191417,0.00665405,0.00472722,0.148889033788,0.148666761185,,,0.153651031797,0.158282385874,0.00213825,0.00060802,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691864,long,SSV/USDT:USDT,long,long:SSV/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02021992,-0.00137401,-0.00493742,2.619429006572,2.618659847535,,,2.688298977960,2.630464313379,0.00213825,0.00108313,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691864,long,LPT/USDT:USDT,long,long:LPT/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00533949,-0.00213825,-0.00036424,2.038000000000,2.038000000000,,,2.105637222309,2.116730473915,0.00213825,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691865,long,ENA/USDT:USDT,long,long:ENA/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00952911,0.00246176,-0.00295491,0.100017014675,0.099918574870,,,0.107476763408,0.105883342988,0.00213825,0.00078243,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691865,long,ONDO/USDT:USDT,long,long:ONDO/USDT:USDT:1779691740000:ema_pullback,1779691740000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09295505,-0.00327811,-0.00989893,0.438704990023,0.439333425654,,,0.371128866769,0.337160938755,0.00213825,0.00128969,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691865,long,JUP/USDT:USDT,long,long:JUP/USDT:USDT:1779691440000:ema_pullback,1779691440000,ema_pullback,0,0,0,order_canceled,order_timeout,,,,,,,,,,,,,,,,,,,0,,0,,
